 5075 442.19 441.50 21.209         2.758
 5076 143.24 466.95 20.785  1.133  1.499
 5077 456.54 441.65 20.504  1.218  1.780
 5078 169.50 465.68 21.356  0.760  1.638
 5079 234.02 460.92 21.558         1.581
 5080 244.40 460.93 22.014         1.206
 5081 147.60 469.10 19.973  1.711  2.503
 5082 134.15 470.74 20.311  1.308  1.747
 5083 152.13 470.09 21.628         1.616
 5084 279.79 459.95 21.043  1.046  1.712
 5085 224.79 464.51 21.874         1.537
 5086 368.77 452.89 18.053  0.967  1.126
 5087 209.45 467.98 20.883  0.971  1.675
 5088 225.55 467.22 21.963 -0.319  2.220
 5089 218.83 467.96 22.484         1.344
 5090 185.37 471.09 21.723  1.086  1.063
 5091 297.36 462.04 22.068         1.676
 5092 254.12 467.16 21.435         1.660
 5093 192.15 472.30 20.704  1.264  1.680
 5094 430.48 453.63 20.677 -0.016  0.666
 5095 462.14 451.32 20.077  1.627  1.853
 5096 337.48 462.45 21.919         1.665
 5097 242.59 471.93 21.811         0.932
 5098 229.42 474.41 22.488         1.608
 5099 175.95 479.39 22.307         1.779
 5100 291.79 469.91 22.407 -0.253  1.678
 5101 159.44 481.36 21.546         1.728
 5102 385.98 462.64 21.473         1.962
 5103 140.16 483.29 20.312  1.302  1.653
 5104 220.57 477.17 21.177         1.905
 5105 188.90 480.02 21.506  0.619  1.606
 5106 208.51 478.47 19.360  1.616  1.925
 5107 315.09 470.85 22.441         1.489
 5108 187.48 485.14 20.134  1.746  2.100
 5109 231.83 482.73 21.815         1.189
 5110 279.19 479.04 21.873         2.168
 5111 420.03 471.21 20.130  1.251  1.643
 5112 209.11 491.29 21.458  0.852  1.609
 5113 406.90 475.16 20.192  1.298  1.711
 5114 265.53 491.01 21.480         2.017
 5115 177.91 498.64 21.845         2.108
 5116 221.46 495.26 21.566         3.073
 5117 412.08 483.69 22.101         1.402
 5118 247.11 497.70 21.774         2.324
 5119 325.58 491.57 21.836         1.698
 5120 449.35 481.37 21.555         1.642
 5121 154.37 506.19 21.977         1.966
 5122 272.50 496.44 21.457         1.851
 5123 414.48 485.27 21.137  0.932  1.858
 5124 469.07 481.24 19.576  1.098  1.539
 5125 353.80 491.57 20.700  1.262  1.511
 5126 241.74 502.32 19.578  0.945  1.621
 5127 181.62 508.45 22.502         2.166
 5128 219.84 505.39 21.313         1.614
 5129 421.25 489.10 21.228  0.553  1.824
 5130 277.31 501.32 21.883         1.696
 5131 298.19 502.00 22.120         1.566
 5132 162.58 514.31 20.697  1.597  2.061
 5133 445.68 490.99 20.553  1.134  1.870
 5134 231.46 509.62 22.201         1.853
 5135 286.67 505.17 21.021  1.445  2.369
 5136 423.63 494.21 20.265  1.415  1.696
 5137 429.29 493.97 21.649         1.507
 5138 377.68 498.57 20.026  1.303  1.623
 5139 350.32 502.26 21.954 -0.419  1.235
 5140 271.10 510.01 21.960         1.487
 5141 348.80 503.63 20.908  0.998  1.686
 5142 477.04 494.95 19.975  1.333  1.806
 5143 167.69 521.08 22.248         1.817
 5144 315.56 509.18 22.400  0.360  1.872
 5145 479.91 495.78 19.271  0.848  1.645
 5146 365.99 508.27 22.163         1.640
 5147 231.01 520.18 21.964         2.323
 5148 325.56 513.19 21.939         2.045
 5149 386.32 509.42 21.568         1.525
 5150 330.85 514.05 20.767  1.322  1.653
 5151 130.96 531.27 19.648  1.471  1.904
 5152 352.44 513.54 20.905  1.240  1.880
 5153 274.80 519.98 21.504         2.382
 5154 351.05 514.93 21.671         2.396
 5155 285.49 520.46 20.421  1.304  1.812
 5156 376.30 513.11 22.176         2.374
 5157 157.94 531.88 20.217  1.039  1.427
 5158 470.29 506.11 19.798  1.040  1.298
 5159 461.47 506.99 21.317         1.942
 5160 223.57 526.90 20.960  1.169  2.001
 5161 370.18 514.99 20.204  1.282  1.600
 5162 227.96 526.93 20.348  1.232  1.672
 5163 156.36 533.05 20.826  1.189  1.730
 5164 317.20 523.94 19.479  0.997  1.540
 5165 277.51 529.22 21.441         2.288
 5166 407.17 521.95 20.214  1.752  1.828
 5167 191.06 539.84 21.500  1.053  1.626
 5168 473.95 516.63 21.845         1.378
 5169 228.28 537.21 21.869  0.294  2.216
 5170 339.18 528.16 21.278  0.923  2.007
 5171 418.35 522.35 20.254  1.326  1.691
 5172 396.05 524.43 20.948         1.669
 5173 422.87 523.25 20.136  0.441  1.008
 5174 338.37 531.68 20.659  0.955  1.631
 5175 467.98 523.83 19.845  1.500  1.581
 5176 204.77 547.31 22.347         1.936
 5177 234.01 545.39 21.880         1.730
 5178 444.38 528.86 21.103         1.778
 5179 303.87 541.32 21.833         1.608
 5180 386.62 536.08 21.065  0.110  0.045
 5181 316.32 542.03 19.938  1.336  1.670
 5182 185.35 553.55 22.096         1.580
 5183 295.47 544.90 21.643         1.916
 5184 388.32 538.33 20.322  1.160  1.609
 5185 316.15 545.22 21.487         2.208
 5186 195.12 555.65 20.770  0.795  1.763
 5187 449.38 535.59 22.029         1.338
 5188 456.04 536.22 22.229         2.285
 5189 322.23 549.58 20.516  1.456  1.862
 5190 474.30 538.59 21.030  0.088  1.217
 5191 401.53 544.62 21.392  1.397  1.809
 5192 305.08 553.99 21.698         1.456
 5193 366.62 549.70 20.353  1.173  1.803
 5194 301.56 555.30 20.831  0.831  1.692
 5195 357.23 550.75 21.754         2.278
 5196 262.44 560.24 21.179         1.801
 5197 250.47 561.34 21.833         1.881
 5198 420.20 548.85 21.255         2.017
 5199 285.01 560.20 20.074  1.497  1.772
 5200 300.65 559.02 21.430         1.673
 5201 184.19 569.22 21.916         1.660
 5202 407.49 550.94 19.670  1.468  1.405
 5203 444.83 548.95 22.116  0.501  1.740
 5204 392.60 553.33 21.157  0.180  0.249
 5205 335.35 558.17 22.028         1.719
 5206 206.49 569.37 19.896  1.261  1.584
 5207 460.73 549.52 21.656         2.066
 5208 367.74 557.93 22.044         1.424
 5209 463.53 550.33 21.286         2.080
 5210 464.94 550.29 21.288         1.043
 5211 325.03 562.13 20.328  1.322  1.566
 5212 287.79 566.44 21.583  0.568  1.955
 5213 278.80 567.81 20.509  1.457  2.799
 5214 454.18 553.94 21.390 -0.499  0.668
 5215 417.11 560.93 19.938  0.989  1.324
 5216 213.23 580.51 19.631  1.193  1.533
 5217 366.27 570.15 21.002  0.297  0.142
 5218 202.86 583.91 20.062  1.230  1.574
 5219 426.20 566.41 20.723  0.790  1.394
 5220 281.22 579.16 19.934  1.425  1.667
 5221 351.08 573.41 21.753 -0.614  1.790
 5222 160.27 589.23 22.038         2.192
 5223 151.24 590.82 22.067         1.686
 5224 191.02 587.79 21.635         2.284
 5225 355.61 574.31 20.113  1.362  1.642
 5226 326.22 577.82 21.047  1.149  1.747
 5227 182.31 590.21 20.602  1.251  1.734
 5228 347.89 576.78 21.098         2.702
 5229 270.63 583.53 21.545  0.861  1.608
 5230 264.26 585.03 20.998  1.328  1.806
 5231 310.50 582.46 22.092         1.780
 5232 402.65 575.01 19.904  1.438  1.576
 5233 481.44 569.38 20.605  1.571  1.935
 5234 233.11 590.08 21.514  0.910  1.534
 5235 205.93 595.69 22.241         1.865
 5236 285.87 589.29 21.565         2.133
 5237 392.51 581.88 21.612         1.972
 5238 411.94 580.31 18.627  1.684  1.939
 5239 161.99 602.15 22.216         2.758
 5240 332.98 588.91 22.311         1.476
 5241 172.08 602.25 22.494  0.339  1.764
 5242 193.13 600.80 22.264         1.400
 5243 352.80 588.33 21.152  0.895  1.749
 5244 317.37 591.42 22.182         1.594
 5245 483.33 577.76 21.314         2.680
 5246 275.23 595.61 21.436         1.843
 5247 413.56 586.56 21.111  0.362  0.769
 5248 437.18 584.69 18.739  2.625  0.944
 5249 225.47 602.26 21.958         1.977
 5250 248.65 600.67 21.356         1.828
 5251 251.86 600.54 20.418  1.175  1.652
 5252 150.09 610.74 21.990         1.507
 5253 439.88 587.50 21.242  0.423  1.809
 5254 366.96 593.55 21.612 -0.229  1.839
 5255 316.41 597.99 21.618         2.452
 5256 253.47 603.34 21.725         1.261
 5257 487.61 584.62 20.561  1.413  1.720
 5258 400.69 593.66 21.239  1.265  1.925
 5259 247.26 607.50 20.031  1.438  1.735
 5260 301.30 603.36 22.200         1.611
 5261 177.75 615.23 22.578         2.743
 5262 394.25 597.74 20.152  1.443  1.617
 5263 406.66 597.84 21.366 -0.122  0.545
 5264 383.43 600.14 21.585         1.956
 5265 364.68 602.53 21.280  0.818  1.652
 5266 426.44 598.37 21.013  0.891  1.821
 5267 285.33 611.23 20.494  1.424  1.746
 5268 485.31 595.22 19.786  1.337  1.676
 5269 309.42 611.00 19.877  1.446  1.793
 5270 308.09 614.14 20.686  1.186  1.724
 5271 242.69 620.04 20.526  1.233  1.740
 5272 338.49 612.32 21.461  0.820  1.757
 5273 323.59 613.64 21.581         1.511
 5274 355.98 611.10 20.647         2.733
 5275 326.50 613.88 20.951  1.216  2.319
 5276 372.50 611.28 21.222  0.555  2.765
 5277 405.38 608.71 22.465         1.860
 5278 173.41 628.07 21.385         2.084
 5279 216.06 625.75 20.419  1.285  1.789
 5280 381.38 612.31 19.446  1.178  1.533
 5281 176.82 629.24 21.933         1.514
 5282 401.42 610.94 22.020         2.186
 5283 299.86 619.89 20.846  1.043  1.784
 5284 414.59 610.49 22.145         2.436
 5285 242.79 625.14 21.950         1.761
 5286 251.43 625.14 20.486  1.196  1.715
 5287 463.64 607.69 20.445         1.911
 5288 356.41 617.14 21.291         1.897
 5289 367.91 616.92 21.467  0.896  1.749
 5290 189.36 633.96 20.628  1.307  1.807
 5291 191.21 634.64 21.599         1.949
 5292 454.99 613.76 21.674 -0.021  0.841
 5293 468.54 612.78 21.007 -0.050  0.460
 5294 332.25 624.65 21.396         1.663
 5295 231.45 635.65 21.047  1.393  1.658
 5296 197.61 638.67 20.952  1.166  1.929
 5297 226.98 636.76 20.529  1.349  1.615
 5298 450.45 618.42 20.104  1.557  1.858
 5299 422.07 620.85 20.109  1.432  1.910
 5300 172.73 642.90 22.243         1.492
 5301 440.36 622.46 19.601  1.514  1.581
 5302 465.07 621.94 22.345         3.182
 5303 362.17 630.77 20.662  1.449  1.793
 5304 475.73 621.93 20.767  1.154  2.197
 5305 274.19 641.39 21.365  0.757  1.963
 5306 327.36 638.20 22.059         2.043
 5307 153.60 653.77 21.420  0.699  1.558
 5308 155.78 654.98 21.824         2.055
 5309 183.95 652.87 21.392  0.704  1.594
 5310 426.32 633.34 18.986  1.584  1.247
 5311 447.90 632.37 21.255  0.053  0.739
 5312 457.60 633.69 21.874         2.034
 5313 483.95 632.09 21.839         2.667
 5314 142.57 661.05 20.924         1.554
 5315 468.00 634.18 21.514 -0.334  0.853
 5316 359.90 643.26 18.862  1.399  1.722
 5317 378.02 641.89 21.398  0.146  1.729
 5318 343.65 644.87 21.711  0.585  1.621
 5319 178.30 659.04 22.171 -0.025  1.670
 5320 292.89 650.18 19.467  1.262  1.513
 5321 355.24 645.77 21.688         1.158
 5322 219.12 657.22 21.541         1.717
 5323 154.40 664.47 21.860         1.756
 5324 298.17 655.09 21.696         2.008
 5325 258.17 658.43 21.911         1.486
 5326 254.18 659.46 22.127         1.944
 5327 481.08 641.73 20.065  1.359  1.633
 5328 173.17 667.32 20.709  0.954  1.590
 5329 280.22 659.02 21.091  1.071  1.755
 5330 397.78 649.68 22.298         1.444
 5331 258.08 663.79 20.143  1.325  1.543
 5332 298.66 661.16 21.730         2.090
 5333 436.68 652.71 21.166 -0.041  0.426
 5334 411.51 656.08 21.143  0.149  0.319
 5335 161.00 677.76 20.540  1.243  1.639
 5336 187.79 675.89 21.094  0.878  1.970
 5337 152.01 679.70 21.258         1.614
 5338 197.59 677.26 21.701         2.236
 5339 226.59 675.14 21.774         2.782
 5340 422.79 660.79 21.805         2.407
 5341 307.40 670.42 20.316  1.321  1.741
 5342 383.51 664.75 20.333  1.636  1.924
 5343 150.22 684.05 21.320         1.754
 5344 490.61 656.93 20.900  0.301  0.372
 5345 183.52 684.16 19.726  1.598  1.939
 5346 276.96 676.75 20.645  1.406  1.719
 5347 431.46 665.73 21.386         1.699
 5348 296.65 676.97 21.700         1.515
 5349 406.92 668.43 22.042         2.776
 5350 419.18 668.28 20.122  1.539  1.116
 5351 418.95 668.38 20.214  1.340  1.654
 5352 490.97 662.54 20.571  1.844  2.891
 5353 466.69 665.70 21.989         2.052
 5354 457.74 667.80 21.869         2.048
 5355 318.54 679.75 20.911  0.828  2.063
 5356 413.60 672.76 22.361         2.184
 5357 269.48 685.38 20.662  1.329  1.724
 5358 273.13 685.85 22.193         1.622
 5359 231.61 689.76 20.121  1.356  1.799
 5360 255.40 687.98 21.580         1.057
 5361 169.71 696.77 20.275  1.286  1.587
 5362 252.40 689.99 21.323  1.094  2.323
 5363 287.84 690.51 21.360         1.831
 5364 174.68 700.37 21.678         2.242
 5365 330.23 690.10 21.136         2.164
 5366 330.20 690.63 21.166  1.463  1.964
 5367 472.80 679.10 21.656  0.997  2.041
 5368 265.78 697.93 21.858         2.772
 5369 496.08 679.10 20.761         2.752
 5370 279.83 698.09 20.632  1.369  1.717
 5371 485.89 681.13 22.513         1.580
 5372 363.41 692.79 21.990  0.278  1.806
 5373 197.58 708.80 20.754         1.439
 5374 326.00 701.61 20.621  1.280  1.577
 5375 426.02 693.54 21.367         1.726
 5376 493.36 689.27 20.948  0.828  1.780
 5377 318.53 703.92 21.911  0.456  1.580
 5378 303.95 705.61 20.822  1.381  1.932
 5379 387.05 700.33 22.080         1.733
 5380 349.36 704.00 21.585  0.805  1.459
 5381 221.52 717.99 20.795         1.831
 5382 261.68 715.05 22.357         1.724
 5383 474.42 698.07 21.148  0.944  1.799
 5384 283.99 714.36 22.492         2.492
 5385 152.92 725.23 20.412         1.761
 5386 272.56 717.79 20.122  1.518  1.878
 5387 337.53 712.49 21.262  0.930  1.895
 5388 259.16 719.33 19.460  1.265  1.483
 5389 288.69 717.55 22.333         1.727
 5390 319.68 715.23 20.844  1.178  1.729
 5391 451.63 704.95 21.101         3.018
 5392 389.71 710.45 20.403  1.215  1.625
 5393 417.78 708.82 21.405  0.840  1.763
 5394 261.69 722.40 20.663  1.212  1.714
 5395 153.29 734.40 20.191  1.307  1.553
 5396 508.06 705.46 19.024  1.809  1.887
 5397 343.59 719.14 20.548  1.367  1.732
 5398 503.27 705.94 20.453  1.141  1.728
 5399 294.04 723.26 20.709  0.753  1.675
 5400 398.65 714.82 21.335  0.141  1.012
 5401 443.08 712.03 20.937  0.959  1.863
 5402 249.17 728.33 21.147         1.849
 5403 184.25 733.94 20.953         1.864
 5404 498.85 709.81 21.368         1.789
 5405 399.99 718.92 21.993         2.224
 5406 290.52 728.54 20.852  1.144  1.787
 5407 372.19 722.50 21.836         1.732
 5408 440.34 718.25 21.519         1.998
 5409 272.80 733.94 21.241  0.929  2.000
 5410 272.14 737.92 21.310         2.838
 5411 193.33 744.55 18.686  1.192  1.611
 5412 219.07 743.68 20.154  0.552  1.208
 5413 288.25 738.00 22.107         2.229
 5414 237.60 743.30 21.948  0.082  1.551
 5415 461.94 726.12 20.733  0.726 -0.054
 5416 359.95 734.78 20.600  1.284  1.708
 5417 387.17 734.22 19.594  1.549  1.689
 5418 277.60 744.01 21.521  0.628  1.585
 5419 473.52 729.61 21.096  0.076  0.036
 5420 306.73 743.65 21.837         1.743
 5421 199.34 752.92 21.921         0.846
 5422 152.12 757.63 19.997  1.658  1.509
 5423 393.97 740.02 22.451         2.080
 5424 428.64 739.09 20.613  1.352  1.659
 5425 266.45 753.11 21.990         1.230
 5426 356.49 747.06 21.612         3.352
 5427 388.84 745.71 19.772  1.411  1.559
 5428 497.85 737.30 21.147  1.178  1.790
 5429 431.88 742.87 21.150  0.895  1.948
 5430 426.48 743.99 20.988  0.020  0.334
 5431 259.48 758.35 20.865  1.606  2.053
 5432 448.88 743.72 21.895         1.676
 5433 389.35 750.03 20.559         2.346
 5434 393.93 750.10 21.285         1.889
 5435 399.09 750.68 22.288         1.598
 5436 495.35 743.31 22.201  0.360  1.996
 5437 371.59 754.90 21.063         2.684
 5438 264.60 768.14 20.746  1.053  1.580
 5439 505.57 748.58 21.034         1.846
 5440 474.84 751.35 21.253         1.938
 5441 234.85 772.55 20.643  1.116  1.736
 5442 351.57 763.30 19.906  1.910  2.407
 5443 279.69 771.27 20.170  1.339  1.648
 5444 472.51 755.61 21.042  0.216  0.669
 5445 311.75 769.89 21.800         2.121
 5446 467.02 757.78 21.685  0.654  2.098
 5447 273.30 775.08 22.548         1.976
 5448 197.81 782.68 21.096  1.400  1.627
 5449 283.29 776.45 22.422         1.339
 5450 419.64 766.21 20.544  1.244  1.898
 5451 190.79 785.25 20.303  1.237  1.546
 5452 421.64 766.17 21.321         1.965
 5453 372.71 771.27 21.113  0.945  1.606
 5454 379.45 772.12 21.109         2.073
 5455 279.44 781.62 20.843  1.280  1.787
 5456 190.46 789.32 19.567  1.348  1.656
 5457 407.42 771.52 21.326  0.811  1.912
 5458 294.56 783.50 21.615         2.512
 5459 475.08 768.91 21.899         1.818
 5460 451.12 771.03 21.295         1.475
 5461 345.15 779.86 21.467         1.651
 5462 266.51 786.48 20.167  1.899  2.372
 5463 363.24 779.54 21.154         1.907
 5464 483.67 769.64 19.979  1.965  2.815
 5465 301.15 784.76 22.184         1.956
 5466 292.67 785.65 19.879  1.280  1.553
 5467 242.92 789.78 20.762  0.717  1.579
 5468 207.00 794.12 20.256  1.209  1.599
 5469 338.93 783.77 21.129  1.296  1.786
 5470 405.52 778.44 22.249         2.810
 5471 277.29 789.78 21.264  0.955  2.073
 5472 397.83 780.52 21.262  0.156  0.820
 5473 490.25 772.99 21.213  0.030  0.653
 5474 328.08 787.62 22.111         2.457
 5475 195.55 798.78 20.662  1.381  1.911
 5476 222.24 797.48 19.838  1.144  1.436
 5477 281.71 793.38 21.120  1.117  2.005
 5478 166.58 803.68 19.910  1.242  1.585
 5479 496.40 776.89 22.420         1.892
 5480 211.87 801.11 21.861         1.460
 5481 431.10 784.05 20.180  1.681  1.733
 5482 474.02 780.69 21.134         1.963
 5483 330.54 792.83 22.316         1.738
 5484 317.71 794.03 21.315  0.839  0.318
 5485 380.34 788.89 20.818  1.568  2.034
 5486 458.68 783.41 20.587  0.883  1.438
 5487 433.91 785.67 21.352         1.781
 5488 265.65 801.53 22.135         1.538
 5489 510.01 781.96 21.458         1.794
 5490 343.16 796.02 21.647         1.851
 5491 236.63 806.23 20.031  1.415  1.912
 5492 441.49 789.57 20.049  1.381  1.652
 5493 290.16 802.11 21.961         1.713
 5494 418.33 792.80 20.037  1.315  1.643
 5495 392.82 797.79 19.928  1.148  1.520
 5496 286.33 806.85 20.124  1.766  2.036
 5497 507.32 788.80 21.170  0.633  1.853
 5498 324.96 804.03 21.285         2.180
 5499 368.36 800.82 21.842         3.199
 5500 317.31 805.67 20.653  1.429  1.734
 5501 215.15 814.48 19.712  1.379  1.617
 5502 302.65 807.52 22.186         1.457
 5503 326.73 806.68 21.704         1.831
 5504 221.49 815.59 21.574         1.607
 5505 160.09 820.71 18.876  1.133  1.338
 5506 322.90 807.71 22.017         2.317
 5507 422.57 800.08 22.195         1.804
 5508 204.75 820.19 16.233  0.772  1.012
 5509 501.46 796.92 20.353  1.428  2.068
 5510 493.50 797.94 22.329         3.311
 5511 417.19 806.19 21.798         1.871
 5512 415.51 806.54 21.198         2.170
 5513 415.19 806.70 21.358  0.848  2.060
 5514 486.11 801.69 21.968         1.360
 5515 411.40 807.97 21.469         1.597
 5516 369.09 811.72 22.245         2.061
 5517 149.59 830.14 20.291  1.264  1.643
 5518 216.69 826.30 19.725  1.188  1.470
 5519 292.75 820.55 20.523         2.880
 5520 249.16 824.41 22.529         1.956
 5521 202.55 828.31 21.537         1.883
 5522 294.85 820.77 20.305  1.211  1.769
 5523 501.27 804.82 21.143  0.178  0.207
 5524 419.99 812.66 20.309  1.413  1.799
 5525 241.36 828.22 21.638         1.711
 5526 310.07 823.04 20.121  1.233  1.645
 5527 417.30 815.17 21.891         2.226
 5528 339.73 821.76 21.658         2.019
 5529 323.36 823.18 21.762         1.625
 5530 299.96 825.23 20.272  1.316  1.574
 5531 318.38 824.74 21.896         1.645
 5532 458.01 813.31 20.670  1.648  1.798
 5533 308.87 826.74 20.717  1.622  2.147
 5534 172.73 838.09 20.416  1.305  1.510
 5535 191.58 836.57 20.337  1.491  1.874
 5536 338.14 824.90 21.233         1.901
 5537 226.30 837.23 21.235  1.403  2.847
 5538 388.52 824.09 21.030         1.737
 5539 219.87 838.87 21.053  0.786  1.801
 5540 263.85 835.51 22.088         2.134
 5541 451.52 820.55 21.931         1.814
 5542 293.18 833.75 20.552  1.433  1.977
 5543 260.67 836.64 21.838         2.039
 5544 374.76 829.55 21.987         1.303
 5545 438.26 824.43 21.840         1.636
 5546 287.63 837.00 21.123  1.202  1.787
 5547 181.17 846.46 22.212         1.963
 5548 244.01 843.15 20.290  1.103  1.526
 5549 430.75 829.13 21.912 -0.050  0.919
 5550 488.38 825.02 22.095         1.631
 5551 394.35 835.21 22.167         1.469
 5552 206.90 851.01 20.884  1.406  1.722
 5553 249.99 848.97 20.240         2.670
 5554 383.69 838.42 22.039         1.885
 5555 455.14 833.71 22.212         1.403
 5556 432.56 836.60 21.768         2.403
 5557 239.27 853.76 20.198  1.128  1.605
 5558 426.32 838.33 19.528  1.757  2.636
 5559 470.54 834.84 20.163  1.360  1.638
 5560 301.08 850.30 21.886  0.399  1.948
 5561 445.95 838.96 22.225         1.214
 5562 329.71 848.86 21.231         1.926
 5563 403.66 843.29 22.077         1.730
 5564 180.07 862.02 21.230         2.046
 5565 492.15 837.29 21.263         2.210
 5566 224.21 859.55 20.118  1.318  1.710
 5567 431.66 842.44 21.488         2.085
 5568 482.57 839.52 21.700  0.125  1.986
 5569 506.22 838.39 21.407         1.532
 5570 210.76 863.16 21.605         1.940
 5571 324.00 853.91 21.851         1.614
 5572 447.23 844.57 21.854         1.451
 5573 469.74 846.93 21.135  1.162  1.572
 5574 270.40 864.37 21.625         1.720
 5575 256.33 866.41 21.912         1.698
 5576 224.93 869.25 20.602  1.385  1.727
 5577 468.63 849.32 21.865         2.458
 5578 423.65 853.72 21.156         1.764
 5579 276.93 867.11 21.334  0.875  1.730
 5580 313.02 865.07 20.112  1.333  1.649
 5581 333.08 863.91 22.129         1.664
 5582 513.30 849.49 20.235  1.548  1.774
 5583 352.94 863.21 21.579         2.464
 5584 206.02 875.86 21.179  1.158  2.364
 5585 354.22 863.82 21.469         1.619
 5586 465.37 854.70 21.358         2.027
 5587 498.12 853.31 20.197  1.507  1.791
 5588 376.97 863.54 21.692         1.895
 5589 420.47 860.42 20.747  1.214  1.776
 5590 407.11 862.86 22.093  0.232  2.112
 5591 369.00 868.83 20.713  1.291  1.875
 5592 306.41 874.21 22.521         1.629
 5593 478.46 860.72 21.847         2.599
 5594 325.64 874.48 21.931  0.962  2.899
 5595 504.44 859.86 20.903  1.564  2.667
 5596 387.12 869.77 20.303  1.220  1.698
 5597 513.32 859.59 21.523         2.052
 5598 299.93 877.85 21.792         1.564
 5599 462.79 864.40 22.167         1.635
 5600 510.08 860.91 20.754  1.040  1.769
 5601 267.95 881.42 20.644  1.455  1.700
 5602 382.01 872.40 20.525  1.419  1.738
 5603 386.55 872.98 21.499         2.127
 5604 484.32 866.33 22.045         1.918
 5605 183.23 892.07 21.379  0.678  1.788
 5606 174.45 895.11 21.102  1.082  1.872
 5607 265.90 889.77 20.592  1.243  1.622
 5608 272.85 890.27 20.989         1.994
 5609 482.25 872.98 20.888         1.554
 5610 296.58 888.36 22.669         3.015
 5611 300.42 888.67 21.773         2.305
 5612 169.64 899.87 21.209         1.618
 5613 254.47 897.69 20.733  1.142  1.610
 5614 465.44 880.80 21.704  0.689  1.829
 5615 218.80 901.95 20.417  1.047  1.666
 5616 479.11 881.19 21.033         1.863
 5617 271.39 898.96 21.059  1.071  1.663
 5618 234.73 902.17 20.714  1.127  1.706
 5619 427.47 887.53 19.464  1.263  1.507
 5620 170.79 910.16 22.000         1.521
 5621 246.91 903.88 21.538  0.552  1.786
 5622 506.24 885.27 20.955  1.527  1.840
 5623 386.03 895.57 21.327         2.167
 5624 277.09 905.64 21.016  1.206  1.721
 5625 315.24 903.67 22.280         1.694
 5626 479.68 890.77 19.469  1.227  1.518
 5627 419.46 895.89 21.096         1.751
 5628 309.98 905.36 21.592         1.958
 5629 509.15 892.84 20.980  1.723  1.789
 5630 425.89 900.32 22.535         2.149
 5631 344.77 907.35 18.190  1.163  1.466
 5632 288.62 912.55 21.854         1.821
 5633 171.03 922.54 19.566  1.506  1.630
 5634 203.86 919.99 21.780         2.102
 5635 413.21 903.50 19.276  1.177  1.563
 5636 446.74 901.18 21.088  0.859  1.894
 5637 258.83 919.96 22.289         1.708
 5638 336.57 913.56 21.585         1.834
 5639 464.30 905.78 20.764  0.222  0.826
 5640 494.66 903.38 21.106  1.009  2.003
 5641 400.16 911.76 20.106  1.594  1.795
 5642 182.47 931.43 22.316  0.015  2.889
 5643 196.97 930.39 21.645         1.924
 5644 158.82 933.75 21.694         2.396
 5645 328.24 921.74 21.893         1.714
 5646 193.07 934.67 22.413         1.441
 5647 361.80 921.04 20.599  1.322  1.734
 5648 256.18 931.16 22.063         1.484
 5649 204.44 935.66 20.536  1.311  2.175
 5650 485.05 913.50 21.951         0.985
 5651 290.74 929.77 20.997  1.101  1.609
 5652 384.13 922.11 20.104  1.378  1.640
 5653 451.83 916.88 19.261  1.758  2.140
 5654 286.22 932.49 20.460  1.470  1.769
 5655 308.24 930.95 21.300  0.379  1.883
 5656 280.71 933.66 21.059  1.235  1.714
 5657 330.58 929.94 20.363  1.448  1.717
 5658 374.17 927.91 21.450         1.517
 5659 440.61 924.57 21.211         1.839
 5660 215.74 944.27 21.184  0.998  1.955
 5661 361.02 933.82 20.994         2.552
 5662 306.75 939.61 20.625  1.326  1.889
 5663 282.11 942.76 21.067  1.173  2.055
 5664 233.22 947.14 19.912  1.201  1.576
 5665 247.69 946.05 21.382         1.663
 5666 268.21 945.79 21.977         1.808
 5667 490.99 927.39 20.458  1.236  1.744
 5668 419.72 934.79 21.623         2.085
 5669 465.63 932.23 21.201         1.961
 5670 332.95 944.38 22.214         2.008
 5671 414.14 937.72 21.334 -0.210  0.253
 5672 420.74 937.28 21.732         2.314
 5673 176.40 960.12 18.812  1.152  1.414
 5674 449.23 938.30 19.655  1.768  2.140
 5675 322.12 948.99 21.459  0.786  1.647
 5676 404.33 942.41 20.352  1.264  1.758
 5677 383.24 945.16 20.494  1.334  1.678
 5678 247.69 956.87 21.446         3.112
 5679 245.64 958.38 21.495 -0.111  1.222
 5680 262.15 960.17 18.407  1.052  1.410
 5681 264.12 960.82 19.590  1.140  1.436
 5682 240.81 964.21 19.128  1.298  1.409
 5683 217.15 967.63 16.585  1.083  1.207
 5684 259.16 969.60 19.672  1.607  2.934
 5685 410.92 958.07 14.837  0.522  0.691
 5686 269.10 969.90 20.288         2.750
 5687 159.37 980.50 16.606  1.015  1.171
 5688 422.55 959.48 19.779  1.267  1.907
 5689 343.32 966.83 19.035  0.924  1.299
 5690 407.77 964.67 19.883         1.833
 5691 294.79 977.99 20.682  1.232  1.511
 5692 424.72 967.35 18.651  1.258  1.540
